path,label,label_id,n_frames
dataset_cordialidad\Hola\seq_30.npy,Hola,15,36
dataset_cordialidad\Hola\seq_31.npy,Hola,15,36
dataset_cordialidad\Hola\seq_32.npy,Hola,15,36
dataset_cordialidad\Hola\seq_33.npy,Hola,15,31
dataset_cordialidad\Hola\seq_34.npy,Hola,15,31
dataset_cordialidad\Hola\seq_35.npy,Hola,15,31
dataset_cordialidad\Hola\seq_36.npy,Hola,15,34
dataset_cordialidad\Hola\seq_37.npy,Hola,15,34
dataset_cordialidad\Hola\seq_38.npy,Hola,15,34
dataset_cordialidad\Hola\seq_39.npy,Hola,15,46
dataset_cordialidad\Hola\seq_4.npy,Hola,15,30
dataset_cordialidad\Hola\seq_40.npy,Hola,15,46
dataset_cordialidad\Hola\seq_41.npy,Hola,15,46
dataset_cordialidad\Hola\seq_42.npy,Hola,15,41
dataset_cordialidad\Hola\seq_43.npy,Hola,15,41
dataset_cordialidad\Hola\seq_44.npy,Hola,15,41
dataset_cordialidad\Hola\seq_45.npy,Hola,15,34
dataset_cordialidad\Hola\seq_46.npy,Hola,15,34
dataset_cordialidad\Hola\seq_47.npy,Hola,15,34
dataset_cordialidad\Hola\seq_48.npy,Hola,15,38
dataset_cordialidad\Hola\seq_49.npy,Hola,15,38
dataset_cordialidad\Hola\seq_5.npy,Hola,15,30
dataset_cordialidad\Hola\seq_50.npy,Hola,15,38
dataset_cordialidad\Hola\seq_51.npy,Hola,15,37
dataset_cordialidad\Hola\seq_52.npy,Hola,15,37
dataset_cordialidad\Hola\seq_53.npy,Hola,15,37
dataset_cordialidad\Hola\seq_54.npy,Hola,15,38
dataset_cordialidad\Hola\seq_55.npy,Hola,15,38
dataset_cordialidad\Hola\seq_56.npy,Hola,15,38
dataset_cordialidad\Hola\seq_57.npy,Hola,15,36
dataset_cordialidad\Hola\seq_58.npy,Hola,15,36
dataset_cordialidad\Hola\seq_59.npy,Hola,15,36
dataset_cordialidad\Hola\seq_6.npy,Hola,15,30
dataset_cordialidad\Hola\seq_60.npy,Hola,15,52
dataset_cordialidad\Hola\seq_61.npy,Hola,15,52
dataset_cordialidad\Hola\seq_62.npy,Hola,15,52
dataset_cordialidad\Hola\seq_63.npy,Hola,15,37
dataset_cordialidad\Hola\seq_64.npy,Hola,15,37
dataset_cordialidad\Hola\seq_65.npy,Hola,15,37
dataset_cordialidad\Hola\seq_66.npy,Hola,15,32
dataset_cordialidad\Hola\seq_67.npy,Hola,15,32
dataset_cordialidad\Hola\seq_68.npy,Hola,15,32
dataset_cordialidad\Hola\seq_69.npy,Hola,15,31
dataset_cordialidad\Hola\seq_7.npy,Hola,15,30
dataset_cordialidad\Hola\seq_70.npy,Hola,15,31
dataset_cordialidad\Hola\seq_71.npy,Hola,15,31
dataset_cordialidad\Hola\seq_72.npy,Hola,15,35
dataset_cordialidad\Hola\seq_73.npy,Hola,15,35
dataset_cordialidad\Hola\seq_74.npy,Hola,15,35
dataset_cordialidad\Hola\seq_75.npy,Hola,15,32
dataset_cordialidad\Hola\seq_76.npy,Hola,15,32
dataset_cordialidad\Hola\seq_77.npy,Hola,15,32
dataset_cordialidad\Hola\seq_8.npy,Hola,15,30
dataset_cordialidad\Hola\seq_9.npy,Hola,15,51
dataset_cordialidad\Invitar\seq_0.npy,Invitar,16,32
dataset_cordialidad\Invitar\seq_1.npy,Invitar,16,32
dataset_cordialidad\Invitar\seq_10.npy,Invitar,16,57
dataset_cordialidad\Invitar\seq_11.npy,Invitar,16,57
dataset_cordialidad\Invitar\seq_12.npy,Invitar,16,49
dataset_cordialidad\Invitar\seq_13.npy,Invitar,16,49
dataset_cordialidad\Invitar\seq_14.npy,Invitar,16,49
dataset_cordialidad\Invitar\seq_15.npy,Invitar,16,55
dataset_cordialidad\Invitar\seq_16.npy,Invitar,16,55
dataset_cordialidad\Invitar\seq_17.npy,Invitar,16,55
dataset_cordialidad\Invitar\seq_18.npy,Invitar,16,52
dataset_cordialidad\Invitar\seq_19.npy,Invitar,16,52
dataset_cordialidad\Invitar\seq_2.npy,Invitar,16,32
dataset_cordialidad\Invitar\seq_20.npy,Invitar,16,52
dataset_cordialidad\Invitar\seq_21.npy,Invitar,16,55
dataset_cordialidad\Invitar\seq_22.npy,Invitar,16,55
dataset_cordialidad\Invitar\seq_23.npy,Invitar,16,55
dataset_cordialidad\Invitar\seq_24.npy,Invitar,16,58
dataset_cordialidad\Invitar\seq_25.npy,Invitar,16,58
dataset_cordialidad\Invitar\seq_26.npy,Invitar,16,58
dataset_cordialidad\Invitar\seq_27.npy,Invitar,16,79
dataset_cordialidad\Invitar\seq_28.npy,Invitar,16,79
dataset_cordialidad\Invitar\seq_29.npy,Invitar,16,79
dataset_cordialidad\Invitar\seq_3.npy,Invitar,16,43
dataset_cordialidad\Invitar\seq_30.npy,Invitar,16,55
dataset_cordialidad\Invitar\seq_31.npy,Invitar,16,55
dataset_cordialidad\Invitar\seq_32.npy,Invitar,16,55
dataset_cordialidad\Invitar\seq_33.npy,Invitar,16,55
dataset_cordialidad\Invitar\seq_34.npy,Invitar,16,55
dataset_cordialidad\Invitar\seq_35.npy,Invitar,16,55
dataset_cordialidad\Invitar\seq_36.npy,Invitar,16,56
dataset_cordialidad\Invitar\seq_37.npy,Invitar,16,56
dataset_cordialidad\Invitar\seq_38.npy,Invitar,16,56
dataset_cordialidad\Invitar\seq_39.npy,Invitar,16,43
dataset_cordialidad\Invitar\seq_4.npy,Invitar,16,43
dataset_cordialidad\Invitar\seq_40.npy,Invitar,16,43
dataset_cordialidad\Invitar\seq_41.npy,Invitar,16,43
dataset_cordialidad\Invitar\seq_42.npy,Invitar,16,41
dataset_cordialidad\Invitar\seq_43.npy,Invitar,16,41
dataset_cordialidad\Invitar\seq_44.npy,Invitar,16,41
dataset_cordialidad\Invitar\seq_45.npy,Invitar,16,51
dataset_cordialidad\Invitar\seq_46.npy,Invitar,16,51
dataset_cordialidad\Invitar\seq_47.npy,Invitar,16,51
dataset_cordialidad\Invitar\seq_48.npy,Invitar,16,33
dataset_cordialidad\Invitar\seq_49.npy,Invitar,16,33
dataset_cordialidad\Invitar\seq_5.npy,Invitar,16,43
dataset_cordialidad\Invitar\seq_50.npy,Invitar,16,33
dataset_cordialidad\Invitar\seq_51.npy,Invitar,16,38
dataset_cordialidad\Invitar\seq_52.npy,Invitar,16,38
dataset_cordialidad\Invitar\seq_53.npy,Invitar,16,38
dataset_cordialidad\Invitar\seq_54.npy,Invitar,16,51
dataset_cordialidad\Invitar\seq_55.npy,Invitar,16,51
dataset_cordialidad\Invitar\seq_56.npy,Invitar,16,51
dataset_cordialidad\Invitar\seq_57.npy,Invitar,16,47
dataset_cordialidad\Invitar\seq_58.npy,Invitar,16,47
dataset_cordialidad\Invitar\seq_59.npy,Invitar,16,47
dataset_cordialidad\Invitar\seq_6.npy,Invitar,16,32
dataset_cordialidad\Invitar\seq_60.npy,Invitar,16,54
dataset_cordialidad\Invitar\seq_61.npy,Invitar,16,54
dataset_cordialidad\Invitar\seq_62.npy,Invitar,16,54
dataset_cordialidad\Invitar\seq_63.npy,Invitar,16,51
dataset_cordialidad\Invitar\seq_64.npy,Invitar,16,51
dataset_cordialidad\Invitar\seq_65.npy,Invitar,16,51
dataset_cordialidad\Invitar\seq_66.npy,Invitar,16,42
dataset_cordialidad\Invitar\seq_67.npy,Invitar,16,42
dataset_cordialidad\Invitar\seq_68.npy,Invitar,16,42
dataset_cordialidad\Invitar\seq_69.npy,Invitar,16,40
dataset_cordialidad\Invitar\seq_7.npy,Invitar,16,32
dataset_cordialidad\Invitar\seq_70.npy,Invitar,16,40
dataset_cordialidad\Invitar\seq_71.npy,Invitar,16,40
dataset_cordialidad\Invitar\seq_72.npy,Invitar,16,48
dataset_cordialidad\Invitar\seq_73.npy,Invitar,16,48
dataset_cordialidad\Invitar\seq_74.npy,Invitar,16,48
dataset_cordialidad\Invitar\seq_75.npy,Invitar,16,40
dataset_cordialidad\Invitar\seq_76.npy,Invitar,16,40
dataset_cordialidad\Invitar\seq_77.npy,Invitar,16,40
dataset_cordialidad\Invitar\seq_78.npy,Invitar,16,49
dataset_cordialidad\Invitar\seq_79.npy,Invitar,16,49
dataset_cordialidad\Invitar\seq_8.npy,Invitar,16,32
dataset_cordialidad\Invitar\seq_80.npy,Invitar,16,49
dataset_cordialidad\Invitar\seq_9.npy,Invitar,16,57
dataset_cordialidad\Lo siento\seq_0.npy,Lo siento,17,29
dataset_cordialidad\Lo siento\seq_1.npy,Lo siento,17,29
dataset_cordialidad\Lo siento\seq_10.npy,Lo siento,17,55
dataset_cordialidad\Lo siento\seq_11.npy,Lo siento,17,55
dataset_cordialidad\Lo siento\seq_12.npy,Lo siento,17,48
dataset_cordialidad\Lo siento\seq_13.npy,Lo siento,17,48
dataset_cordialidad\Lo siento\seq_14.npy,Lo siento,17,48
dataset_cordialidad\Lo siento\seq_15.npy,Lo siento,17,45
dataset_cordialidad\Lo siento\seq_16.npy,Lo siento,17,45
dataset_cordialidad\Lo siento\seq_17.npy,Lo siento,17,45
dataset_cordialidad\Lo siento\seq_18.npy,Lo siento,17,37
dataset_cordialidad\Lo siento\seq_19.npy,Lo siento,17,37
dataset_cordialidad\Lo siento\seq_2.npy,Lo siento,17,29
dataset_cordialidad\Lo siento\seq_20.npy,Lo siento,17,37
dataset_cordialidad\Lo siento\seq_21.npy,Lo siento,17,54
dataset_cordialidad\Lo siento\seq_22.npy,Lo siento,17,54
dataset_cordialidad\Lo siento\seq_23.npy,Lo siento,17,54
dataset_cordialidad\Lo siento\seq_24.npy,Lo siento,17,59
dataset_cordialidad\Lo siento\seq_25.npy,Lo siento,17,59
dataset_cordialidad\Lo siento\seq_26.npy,Lo siento,17,59
dataset_cordialidad\Lo siento\seq_27.npy,Lo siento,17,52
dataset_cordialidad\Lo siento\seq_28.npy,Lo siento,17,52
dataset_cordialidad\Lo siento\seq_29.npy,Lo siento,17,52
dataset_cordialidad\Lo siento\seq_3.npy,Lo siento,17,40
dataset_cordialidad\Lo siento\seq_30.npy,Lo siento,17,56
dataset_cordialidad\Lo siento\seq_31.npy,Lo siento,17,56
dataset_cordialidad\Lo siento\seq_32.npy,Lo siento,17,56
dataset_cordialidad\Lo siento\seq_33.npy,Lo siento,17,49
dataset_cordialidad\Lo siento\seq_34.npy,Lo siento,17,49
dataset_cordialidad\Lo siento\seq_35.npy,Lo siento,17,49
dataset_cordialidad\Lo siento\seq_36.npy,Lo siento,17,63
dataset_cordialidad\Lo siento\seq_37.npy,Lo siento,17,63
dataset_cordialidad\Lo siento\seq_38.npy,Lo siento,17,63
dataset_cordialidad\Lo siento\seq_39.npy,Lo siento,17,45
dataset_cordialidad\Lo siento\seq_4.npy,Lo siento,17,40
dataset_cordialidad\Lo siento\seq_40.npy,Lo siento,17,45
dataset_cordialidad\Lo siento\seq_41.npy,Lo siento,17,45
dataset_cordialidad\Lo siento\seq_42.npy,Lo siento,17,49
dataset_cordialidad\Lo siento\seq_43.npy,Lo siento,17,49
dataset_cordialidad\Lo siento\seq_44.npy,Lo siento,17,49
dataset_cordialidad\Lo siento\seq_45.npy,Lo siento,17,45
dataset_cordialidad\Lo siento\seq_46.npy,Lo siento,17,45
dataset_cordialidad\Lo siento\seq_47.npy,Lo siento,17,45
dataset_cordialidad\Lo siento\seq_48.npy,Lo siento,17,40
dataset_cordialidad\Lo siento\seq_49.npy,Lo siento,17,40
dataset_cordialidad\Lo siento\seq_5.npy,Lo siento,17,40
dataset_cordialidad\Lo siento\seq_50.npy,Lo siento,17,40
dataset_cordialidad\Lo siento\seq_51.npy,Lo siento,17,41
dataset_cordialidad\Lo siento\seq_52.npy,Lo siento,17,41
dataset_cordialidad\Lo siento\seq_53.npy,Lo siento,17,41
dataset_cordialidad\Lo siento\seq_54.npy,Lo siento,17,29
dataset_cordialidad\Lo siento\seq_55.npy,Lo siento,17,29
dataset_cordialidad\Lo siento\seq_56.npy,Lo siento,17,29
dataset_cordialidad\Lo siento\seq_57.npy,Lo siento,17,40
dataset_cordialidad\Lo siento\seq_58.npy,Lo siento,17,40
dataset_cordialidad\Lo siento\seq_59.npy,Lo siento,17,40
dataset_cordialidad\Lo siento\seq_6.npy,Lo siento,17,31
dataset_cordialidad\Lo siento\seq_60.npy,Lo siento,17,52
dataset_cordialidad\Lo siento\seq_61.npy,Lo siento,17,52
dataset_cordialidad\Lo siento\seq_62.npy,Lo siento,17,52
dataset_cordialidad\Lo siento\seq_63.npy,Lo siento,17,46
dataset_cordialidad\Lo siento\seq_64.npy,Lo siento,17,46
dataset_cordialidad\Lo siento\seq_65.npy,Lo siento,17,46
dataset_cordialidad\Lo siento\seq_66.npy,Lo siento,17,53
dataset_cordialidad\Lo siento\seq_67.npy,Lo siento,17,53
dataset_cordialidad\Lo siento\seq_68.npy,Lo siento,17,53
dataset_cordialidad\Lo siento\seq_69.npy,Lo siento,17,39
dataset_cordialidad\Lo siento\seq_7.npy,Lo siento,17,31
dataset_cordialidad\Lo siento\seq_70.npy,Lo siento,17,39
dataset_cordialidad\Lo siento\seq_71.npy,Lo siento,17,39
dataset_cordialidad\Lo siento\seq_72.npy,Lo siento,17,35
dataset_cordialidad\Lo siento\seq_73.npy,Lo siento,17,35
dataset_cordialidad\Lo siento\seq_74.npy,Lo siento,17,35
dataset_cordialidad\Lo siento\seq_75.npy,Lo siento,17,38
dataset_cordialidad\Lo siento\seq_76.npy,Lo siento,17,38
dataset_cordialidad\Lo siento\seq_77.npy,Lo siento,17,38
dataset_cordialidad\Lo siento\seq_78.npy,Lo siento,17,43
dataset_cordialidad\Lo siento\seq_79.npy,Lo siento,17,43
dataset_cordialidad\Lo siento\seq_8.npy,Lo siento,17,31
dataset_cordialidad\Lo siento\seq_80.npy,Lo siento,17,43
dataset_cordialidad\Lo siento\seq_81.npy,Lo siento,17,50
dataset_cordialidad\Lo siento\seq_82.npy,Lo siento,17,50
dataset_cordialidad\Lo siento\seq_83.npy,Lo siento,17,50
dataset_cordialidad\Lo siento\seq_9.npy,Lo siento,17,55
dataset_cordialidad\Mal\seq_0.npy,Mal,18,30
dataset_cordialidad\Mal\seq_1.npy,Mal,18,30
dataset_cordialidad\Mal\seq_10.npy,Mal,18,43
dataset_cordialidad\Mal\seq_11.npy,Mal,18,43
dataset_cordialidad\Mal\seq_12.npy,Mal,18,44
dataset_cordialidad\Mal\seq_13.npy,Mal,18,44
dataset_cordialidad\Mal\seq_14.npy,Mal,18,44
dataset_cordialidad\Mal\seq_15.npy,Mal,18,47
dataset_cordialidad\Mal\seq_16.npy,Mal,18,47
dataset_cordialidad\Mal\seq_17.npy,Mal,18,47
dataset_cordialidad\Mal\seq_18.npy,Mal,18,50
dataset_cordialidad\Mal\seq_19.npy,Mal,18,50
dataset_cordialidad\Mal\seq_2.npy,Mal,18,30
dataset_cordialidad\Mal\seq_20.npy,Mal,18,50
dataset_cordialidad\Mal\seq_21.npy,Mal,18,60
dataset_cordialidad\Mal\seq_22.npy,Mal,18,60
dataset_cordialidad\Mal\seq_23.npy,Mal,18,60
dataset_cordialidad\Mal\seq_24.npy,Mal,18,59
dataset_cordialidad\Mal\seq_25.npy,Mal,18,59
dataset_cordialidad\Mal\seq_26.npy,Mal,18,59
dataset_cordialidad\Mal\seq_27.npy,Mal,18,44
dataset_cordialidad\Mal\seq_28.npy,Mal,18,44
dataset_cordialidad\Mal\seq_29.npy,Mal,18,44
dataset_cordialidad\Mal\seq_3.npy,Mal,18,32
dataset_cordialidad\Mal\seq_30.npy,Mal,18,39
dataset_cordialidad\Mal\seq_31.npy,Mal,18,39
dataset_cordialidad\Mal\seq_32.npy,Mal,18,39
dataset_cordialidad\Mal\seq_33.npy,Mal,18,41
dataset_cordialidad\Mal\seq_34.npy,Mal,18,41
dataset_cordialidad\Mal\seq_35.npy,Mal,18,41
dataset_cordialidad\Mal\seq_36.npy,Mal,18,45
dataset_cordialidad\Mal\seq_37.npy,Mal,18,45
dataset_cordialidad\Mal\seq_38.npy,Mal,18,45
dataset_cordialidad\Mal\seq_39.npy,Mal,18,41
dataset_cordialidad\Mal\seq_4.npy,Mal,18,32
dataset_cordialidad\Mal\seq_40.npy,Mal,18,41
dataset_cordialidad\Mal\seq_41.npy,Mal,18,41
dataset_cordialidad\Mal\seq_42.npy,Mal,18,58
dataset_cordialidad\Mal\seq_43.npy,Mal,18,58
dataset_cordialidad\Mal\seq_44.npy,Mal,18,58
dataset_cordialidad\Mal\seq_45.npy,Mal,18,41
dataset_cordialidad\Mal\seq_46.npy,Mal,18,41
dataset_cordialidad\Mal\seq_47.npy,Mal,18,41
dataset_cordialidad\Mal\seq_48.npy,Mal,18,35
dataset_cordialidad\Mal\seq_49.npy,Mal,18,35
dataset_cordialidad\Mal\seq_5.npy,Mal,18,32
dataset_cordialidad\Mal\seq_50.npy,Mal,18,35
dataset_cordialidad\Mal\seq_51.npy,Mal,18,53
dataset_cordialidad\Mal\seq_52.npy,Mal,18,53
dataset_cordialidad\Mal\seq_53.npy,Mal,18,53
dataset_cordialidad\Mal\seq_54.npy,Mal,18,40
dataset_cordialidad\Mal\seq_55.npy,Mal,18,40
dataset_cordialidad\Mal\seq_56.npy,Mal,18,40
dataset_cordialidad\Mal\seq_57.npy,Mal,18,43
dataset_cordialidad\Mal\seq_58.npy,Mal,18,43
dataset_cordialidad\Mal\seq_59.npy,Mal,18,43
dataset_cordialidad\Mal\seq_6.npy,Mal,18,26
dataset_cordialidad\Mal\seq_60.npy,Mal,18,59
dataset_cordialidad\Mal\seq_61.npy,Mal,18,59
dataset_cordialidad\Mal\seq_62.npy,Mal,18,59
dataset_cordialidad\Mal\seq_63.npy,Mal,18,37
dataset_cordialidad\Mal\seq_64.npy,Mal,18,37
dataset_cordialidad\Mal\seq_65.npy,Mal,18,37
dataset_cordialidad\Mal\seq_66.npy,Mal,18,30
dataset_cordialidad\Mal\seq_67.npy,Mal,18,30
dataset_cordialidad\Mal\seq_68.npy,Mal,18,30
dataset_cordialidad\Mal\seq_69.npy,Mal,18,38
dataset_cordialidad\Mal\seq_7.npy,Mal,18,26
dataset_cordialidad\Mal\seq_70.npy,Mal,18,38
dataset_cordialidad\Mal\seq_71.npy,Mal,18,38
dataset_cordialidad\Mal\seq_72.npy,Mal,18,38
dataset_cordialidad\Mal\seq_73.npy,Mal,18,38
dataset_cordialidad\Mal\seq_74.npy,Mal,18,38
dataset_cordialidad\Mal\seq_75.npy,Mal,18,41
dataset_cordialidad\Mal\seq_76.npy,Mal,18,41
dataset_cordialidad\Mal\seq_77.npy,Mal,18,41
dataset_cordialidad\Mal\seq_8.npy,Mal,18,26
dataset_cordialidad\Mal\seq_9.npy,Mal,18,43
dataset_cordialidad\Maso Menos\seq_0.npy,Maso Menos,19,44
dataset_cordialidad\Maso Menos\seq_1.npy,Maso Menos,19,44
dataset_cordialidad\Maso Menos\seq_10.npy,Maso Menos,19,43
dataset_cordialidad\Maso Menos\seq_11.npy,Maso Menos,19,43
dataset_cordialidad\Maso Menos\seq_12.npy,Maso Menos,19,47
dataset_cordialidad\Maso Menos\seq_13.npy,Maso Menos,19,47
dataset_cordialidad\Maso Menos\seq_14.npy,Maso Menos,19,47
dataset_cordialidad\Maso Menos\seq_15.npy,Maso Menos,19,46
dataset_cordialidad\Maso Menos\seq_16.npy,Maso Menos,19,46
dataset_cordialidad\Maso Menos\seq_17.npy,Maso Menos,19,46
dataset_cordialidad\Maso Menos\seq_18.npy,Maso Menos,19,35
dataset_cordialidad\Maso Menos\seq_19.npy,Maso Menos,19,35
dataset_cordialidad\Maso Menos\seq_2.npy,Maso Menos,19,44
dataset_cordialidad\Maso Menos\seq_20.npy,Maso Menos,19,35
dataset_cordialidad\Maso Menos\seq_21.npy,Maso Menos,19,49
dataset_cordialidad\Maso Menos\seq_22.npy,Maso Menos,19,49
dataset_cordialidad\Maso Menos\seq_23.npy,Maso Menos,19,49
dataset_cordialidad\Maso Menos\seq_24.npy,Maso Menos,19,53
dataset_cordialidad\Maso Menos\seq_25.npy,Maso Menos,19,53
dataset_cordialidad\Maso Menos\seq_26.npy,Maso Menos,19,53
dataset_cordialidad\Maso Menos\seq_27.npy,Maso Menos,19,55
dataset_cordialidad\Maso Menos\seq_28.npy,Maso Menos,19,55
dataset_cordialidad\Maso Menos\seq_29.npy,Maso Menos,19,55
dataset_cordialidad\Maso Menos\seq_3.npy,Maso Menos,19,41
dataset_cordialidad\Maso Menos\seq_30.npy,Maso Menos,19,37
dataset_cordialidad\Maso Menos\seq_31.npy,Maso Menos,19,37
dataset_cordialidad\Maso Menos\seq_32.npy,Maso Menos,19,37
dataset_cordialidad\Maso Menos\seq_33.npy,Maso Menos,19,49
dataset_cordialidad\Maso Menos\seq_34.npy,Maso Menos,19,49
dataset_cordialidad\Maso Menos\seq_35.npy,Maso Menos,19,49
dataset_cordialidad\Maso Menos\seq_36.npy,Maso Menos,19,43
dataset_cordialidad\Maso Menos\seq_37.npy,Maso Menos,19,43
dataset_cordialidad\Maso Menos\seq_38.npy,Maso Menos,19,43
dataset_cordialidad\Maso Menos\seq_39.npy,Maso Menos,19,52
dataset_cordialidad\Maso Menos\seq_4.npy,Maso Menos,19,41
dataset_cordialidad\Maso Menos\seq_40.npy,Maso Menos,19,52
dataset_cordialidad\Maso Menos\seq_41.npy,Maso Menos,19,52
dataset_cordialidad\Maso Menos\seq_42.npy,Maso Menos,19,37
dataset_cordialidad\Maso Menos\seq_43.npy,Maso Menos,19,37
dataset_cordialidad\Maso Menos\seq_44.npy,Maso Menos,19,37
dataset_cordialidad\Maso Menos\seq_45.npy,Maso Menos,19,42
dataset_cordialidad\Maso Menos\seq_46.npy,Maso Menos,19,42
dataset_cordialidad\Maso Menos\seq_47.npy,Maso Menos,19,42
dataset_cordialidad\Maso Menos\seq_48.npy,Maso Menos,19,49
dataset_cordialidad\Maso Menos\seq_49.npy,Maso Menos,19,49
dataset_cordialidad\Maso Menos\seq_5.npy,Maso Menos,19,41
dataset_cordialidad\Maso Menos\seq_50.npy,Maso Menos,19,49
dataset_cordialidad\Maso Menos\seq_51.npy,Maso Menos,19,38
dataset_cordialidad\Maso Menos\seq_52.npy,Maso Menos,19,38
dataset_cordialidad\Maso Menos\seq_53.npy,Maso Menos,19,38
dataset_cordialidad\Maso Menos\seq_54.npy,Maso Menos,19,40
dataset_cordialidad\Maso Menos\seq_55.npy,Maso Menos,19,40
dataset_cordialidad\Maso Menos\seq_56.npy,Maso Menos,19,40
dataset_cordialidad\Maso Menos\seq_57.npy,Maso Menos,19,35
dataset_cordialidad\Maso Menos\seq_58.npy,Maso Menos,19,35
dataset_cordialidad\Maso Menos\seq_59.npy,Maso Menos,19,35
dataset_cordialidad\Maso Menos\seq_6.npy,Maso Menos,19,33
dataset_cordialidad\Maso Menos\seq_60.npy,Maso Menos,19,44
dataset_cordialidad\Maso Menos\seq_61.npy,Maso Menos,19,44
dataset_cordialidad\Maso Menos\seq_62.npy,Maso Menos,19,44
dataset_cordialidad\Maso Menos\seq_63.npy,Maso Menos,19,46
dataset_cordialidad\Maso Menos\seq_64.npy,Maso Menos,19,46
dataset_cordialidad\Maso Menos\seq_65.npy,Maso Menos,19,46
dataset_cordialidad\Maso Menos\seq_66.npy,Maso Menos,19,38
dataset_cordialidad\Maso Menos\seq_67.npy,Maso Menos,19,38
dataset_cordialidad\Maso Menos\seq_68.npy,Maso Menos,19,38
dataset_cordialidad\Maso Menos\seq_69.npy,Maso Menos,19,35
dataset_cordialidad\Maso Menos\seq_7.npy,Maso Menos,19,33
dataset_cordialidad\Maso Menos\seq_70.npy,Maso Menos,19,35
dataset_cordialidad\Maso Menos\seq_71.npy,Maso Menos,19,35
dataset_cordialidad\Maso Menos\seq_72.npy,Maso Menos,19,38
dataset_cordialidad\Maso Menos\seq_73.npy,Maso Menos,19,38
dataset_cordialidad\Maso Menos\seq_74.npy,Maso Menos,19,38
dataset_cordialidad\Maso Menos\seq_75.npy,Maso Menos,19,57
dataset_cordialidad\Maso Menos\seq_76.npy,Maso Menos,19,57
dataset_cordialidad\Maso Menos\seq_77.npy,Maso Menos,19,57
dataset_cordialidad\Maso Menos\seq_78.npy,Maso Menos,19,42
dataset_cordialidad\Maso Menos\seq_79.npy,Maso Menos,19,42
dataset_cordialidad\Maso Menos\seq_8.npy,Maso Menos,19,33
dataset_cordialidad\Maso Menos\seq_80.npy,Maso Menos,19,42
dataset_cordialidad\Maso Menos\seq_81.npy,Maso Menos,19,42
dataset_cordialidad\Maso Menos\seq_82.npy,Maso Menos,19,42
dataset_cordialidad\Maso Menos\seq_83.npy,Maso Menos,19,42
dataset_cordialidad\Maso Menos\seq_9.npy,Maso Menos,19,43
dataset_cordialidad\Muchas Gracias\seq_0.npy,Muchas Gracias,20,169
dataset_cordialidad\Muchas Gracias\seq_1.npy,Muchas Gracias,20,169
dataset_cordialidad\Muchas Gracias\seq_10.npy,Muchas Gracias,20,123
dataset_cordialidad\Muchas Gracias\seq_11.npy,Muchas Gracias,20,123
dataset_cordialidad\Muchas Gracias\seq_12.npy,Muchas Gracias,20,125
dataset_cordialidad\Muchas Gracias\seq_13.npy,Muchas Gracias,20,125
dataset_cordialidad\Muchas Gracias\seq_14.npy,Muchas Gracias,20,125
dataset_cordialidad\Muchas Gracias\seq_15.npy,Muchas Gracias,20,129
dataset_cordialidad\Muchas Gracias\seq_16.npy,Muchas Gracias,20,129
dataset_cordialidad\Muchas Gracias\seq_17.npy,Muchas Gracias,20,129
dataset_cordialidad\Muchas Gracias\seq_18.npy,Muchas Gracias,20,129
dataset_cordialidad\Muchas Gracias\seq_19.npy,Muchas Gracias,20,129
dataset_cordialidad\Muchas Gracias\seq_2.npy,Muchas Gracias,20,169
dataset_cordialidad\Muchas Gracias\seq_20.npy,Muchas Gracias,20,129
dataset_cordialidad\Muchas Gracias\seq_21.npy,Muchas Gracias,20,131
dataset_cordialidad\Muchas Gracias\seq_22.npy,Muchas Gracias,20,131
dataset_cordialidad\Muchas Gracias\seq_23.npy,Muchas Gracias,20,131
dataset_cordialidad\Muchas Gracias\seq_24.npy,Muchas Gracias,20,134
dataset_cordialidad\Muchas Gracias\seq_25.npy,Muchas Gracias,20,134
dataset_cordialidad\Muchas Gracias\seq_26.npy,Muchas Gracias,20,134
dataset_cordialidad\Muchas Gracias\seq_27.npy,Muchas Gracias,20,139
dataset_cordialidad\Muchas Gracias\seq_28.npy,Muchas Gracias,20,139
dataset_cordialidad\Muchas Gracias\seq_29.npy,Muchas Gracias,20,139
dataset_cordialidad\Muchas Gracias\seq_3.npy,Muchas Gracias,20,127
dataset_cordialidad\Muchas Gracias\seq_30.npy,Muchas Gracias,20,136
dataset_cordialidad\Muchas Gracias\seq_31.npy,Muchas Gracias,20,136
dataset_cordialidad\Muchas Gracias\seq_32.npy,Muchas Gracias,20,136
dataset_cordialidad\Muchas Gracias\seq_33.npy,Muchas Gracias,20,142
dataset_cordialidad\Muchas Gracias\seq_34.npy,Muchas Gracias,20,142
dataset_cordialidad\Muchas Gracias\seq_35.npy,Muchas Gracias,20,142
dataset_cordialidad\Muchas Gracias\seq_36.npy,Muchas Gracias,20,153
dataset_cordialidad\Muchas Gracias\seq_37.npy,Muchas Gracias,20,153
dataset_cordialidad\Muchas Gracias\seq_38.npy,Muchas Gracias,20,153
dataset_cordialidad\Muchas Gracias\seq_39.npy,Muchas Gracias,20,88
dataset_cordialidad\Muchas Gracias\seq_4.npy,Muchas Gracias,20,127
dataset_cordialidad\Muchas Gracias\seq_40.npy,Muchas Gracias,20,88
dataset_cordialidad\Muchas Gracias\seq_41.npy,Muchas Gracias,20,88
dataset_cordialidad\Muchas Gracias\seq_42.npy,Muchas Gracias,20,46
